id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0.00065,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00033,0.00000,0.11520,0.00000,0.00000,0.03192,0.00000,0.00284,0.03488,0.00109,0.00001,0.00207,0.00032,0.02952,0.00004,0.00000,0.00000,0.00003,0.03958,0.15836,0.00017,0.00001,0.01427,0.00000,0.00000,0.00000,0.02011,0.06255,0.00226,0.01156,0.00003,0.00000,0.08487,0.00004,0.00000,0.00000,0.03489,0.01160,0.00128,0.02513,0.00000,0.00000,0.01598,0.00208,0.01676,0.00001,0.03485,0.00000,0.00000,0.02121,0.00000,0.00000,0.00000,0.00000,0.00137,0.00000,0.03782,0.03896,0.00450,0.00123,0.00000,0.00000,0.00000,0.01373,0.00000,0.00000,0.00301,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03419,0.00001,0.00470,0.00742,0.00217,0.00000,0.00978,0.00000,0.00000,0.00003,0.00001,0.03631,0.00000,0.01559,0.01264
36,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00093,0.00000,0.01054,0.00000,0.00000,0.00304,0.00000,0.00074,0.04824,0.00897,0.00000,0.05497,0.00308,0.06626,0.00041,0.00000,0.00000,0.00000,0.01346,0.03496,0.00296,0.00001,0.05497,0.00000,0.00000,0.00000,0.08446,0.00544,0.00828,0.10704,0.00002,0.00000,0.05226,0.00002,0.00000,0.00000,0.01497,0.02100,0.00023,0.02998,0.00000,0.00000,0.00920,0.00376,0.00327,0.00002,0.01362,0.00000,0.00000,0.02309,0.00000,0.00000,0.00000,0.00000,0.00156,0.00000,0.01967,0.02119,0.00198,0.00020,0.00000,0.00000,0.00000,0.08159,0.00000,0.00000,0.00073,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03070,0.00002,0.00420,0.00200,0.00038,0.00000,0.00022,0.00000,0.00000,0.00002,0.00001,0.10565,0.00000,0.04944,0.00016
39,0.00000,0.00009,0.00003,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11111,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.00070,0.00000,0.01356,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.76497,0.00000,0.00000,0.00049,0.00000,0.10804,0.00000,0.00042,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,0.00000,0.00020,0.00000,0.00013,0.00000,0.00000,0.00000,0.00001,0.00123,0.00000,0.29284,0.00000,0.04757,0.00000,0.00599,0.00000,0.00000,0.10057,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00693,0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02994,0.00000,0.00097,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00102,0.20929,0.00000,0.00000,0.00000,0.00000,0.06577,0.09479,0.00000,0.00000,0.00000,0.00000,0.00000,0.00979,0.00000,0.00000,0.00000,0.01365,0.00000,0.00887,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00026,0.00000,0.01080,0.00000,0.00000,0.00000,0.03312,0.00000,0.00094,0.00000,0.00461,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05858,0.00014,0.00001,0.00001,0.00000,0.00177,0.00000,0.00000
44,0.00000,0.00004,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.05171,0.00000,0.17625,0.00000,0.07556,0.00000,0.00000,0.01128,0.00000,0.00000,0.00001,0.00000,0.00000,0.00001,0.00000,0.00001,0.01232,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05208,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05270,0.04423,0.00000,0.00000,0.00000,0.00000,0.11924,0.20925,0.00000,0.00000,0.00000,0.00000,0.00000,0.00151,0.00000,0.00000,0.00000,0.00558,0.00000,0.00087,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.00564,0.00000,0.00000,0.00000,0.10722,0.00000,0.00033,0.00000,0.00240,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07029,0.00001,0.00000,0.00000,0.00000,0.00119,0.00000,0.00000
46,0.00000,0.00352,0.00000,0.00518,0.00000,0.00000,0.00000,0.00032,0.01114,0.00002,0.12407,0.00000,0.07084,0.00000,0.01354,0.00000,0.00000,0.03983,0.00000,0.00000,0.00001,0.00001,0.00000,0.00031,0.00000,0.00036,0.07225,0.00025,0.00000,0.00000,0.00000,0.00009,0.00000,0.00000,0.00818,0.00000,0.04958,0.00000,0.00000,0.00001,0.00000,0.00047,0.00000,0.00000,0.00002,0.00753,0.29788,0.00000,0.00003,0.00000,0.00000,0.04252,0.09102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00183,0.00000,0.00000,0.00000,0.00372,0.00000,0.00141,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00020,0.00000,0.00877,0.00000,0.00000,0.00001,0.09028,0.00000,0.00063,0.00000,0.00117,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04329,0.00794,0.00060,0.00030,0.00000,0.00084,0.00000,0.00000
47,0.00000,0.00087,0.00000,0.00421,0.00000,0.00000,0.00000,0.00002,0.00022,0.00000,0.00586,0.00000,0.08272,0.00000,0.09093,0.00000,0.00000,0.00024,0.00000,0.00000,0.00008,0.00020,0.00001,0.00108,0.00000,0.00063,0.03958,0.00000,0.00000,0.00000,0.00000,0.00041,0.00000,0.00000,0.00027,0.00000,0.00669,0.00000,0.00000,0.00001,0.00000,0.00008,0.00000,0.00000,0.00000,0.67682,0.01837,0.00000,0.00001,0.00000,0.00000,0.01469,0.02487,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00005,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00007,0.00000,0.00000,0.00002,0.02116,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00516,0.00420,0.00003,0.00032,0.00000,0.00002,0.00000,0.00000
51,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00063,0.00000,0.00001,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.07767,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.08337,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00003,0.00002,0.00000,0.00000,0.00000,0.00000,0.00307,0.00064,0.00000,0.00103,0.00000,0.00000,0.00000,0.08605,0.00000,0.00000,0.00024,0.12003,0.00000,0.02638,0.00000,0.00795,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18294,0.00000,0.00481,0.00000,0.00000,0.00000,0.00004,0.00000,0.07958,0.00000,0.18296,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00603,0.00000,0.00000,0.00000,0.00000,0.13647,0.00000,0.00000
52,0.00129,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00028,0.00000,0.18887,0.00000,0.00000,0.05207,0.00000,0.00384,0.01909,0.00015,0.00000,0.00047,0.00012,0.02510,0.00002,0.00000,0.00000,0.00005,0.01944,0.09821,0.00006,0.00002,0.00437,0.00000,0.00000,0.00000,0.00546,0.16483,0.00177,0.00446,0.00003,0.00000,0.09537,0.00013,0.00000,0.00000,0.03762,0.01342,0.00073,0.02160,0.00000,0.00000,0.02194,0.00114,0.01467,0.00001,0.01942,0.00000,0.00000,0.00685,0.00000,0.00000,0.00000,0.00000,0.00313,0.00000,0.02263,0.01695,0.00490,0.00407,0.00000,0.00000,0.00000,0.00632,0.00000,0.00000,0.00327,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01596,0.00002,0.00395,0.01167,0.00189,0.00000,0.00386,0.00000,0.00000,0.00001,0.00000,0.02282,0.00000,0.00581,0.04982
53,0.00000,0.00000,0.00000,0.00000,0.01577,0.00005,0.00000,0.00000,0.00000,0.02094,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00027,0.00000,0.00139,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.96099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00022,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11586,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.86412,0.00000,0.00136,0.00000,0.00000,0.01521,0.00000,0.00000,0.00000,0.00000,0.00122,0.00000,0.00000,0.00000,0.00051,0.00000,0.00000,0.00000,0.00000,0.00158,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00192,0.00000,0.00000,0.00027,0.00000,0.00013,0.00773,0.00006,0.00022,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00785,0.01650,0.00391,0.00000,0.00004,0.00094,0.00000,0.00000,0.00001,0.00024,0.00014,0.00001,0.00002,0.00004,0.00000,0.00005,0.00000,0.00000,0.00000,0.00101,0.00006,0.01633,0.04551,0.00000,0.00000,0.10231,0.04038,0.05622,0.01160,0.00751,0.00000,0.00000,0.01456,0.00000,0.00000,0.00000,0.00000,0.00206,0.00000,0.00183,0.23963,0.05797,0.00257,0.00000,0.00031,0.00000,0.00031,0.00000,0.00005,0.00089,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00413,0.00179,0.13413,0.01497,0.00722,0.00001,0.19482,0.00000,0.00001,0.00002,0.00001,0.00006,0.00000,0.00142,0.00006
62,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00042,0.00000,0.00000,0.00000,0.00000,0.03706,0.01131,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00590,0.06766,0.00159,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00121,0.00206,0.00000,0.00002,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.02101,0.00005,0.07838,0.00136,0.00000,0.00000,0.00432,0.04947,0.04665,0.00202,0.15585,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04676,0.02431,0.08196,0.00674,0.00000,0.01297,0.00000,0.00006,0.00000,0.00000,0.06444,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03709,0.00000,0.03214,0.02546,0.17117,0.00030,0.00996,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00014
