id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00019,0.00000,0.07754,0.00000,0.00000,0.01050,0.00000,0.00084,0.00115,0.00001,0.00000,0.00000,0.00003,0.00270,0.00000,0.00000,0.00000,0.00000,0.09766,0.68015,0.00000,0.00001,0.00007,0.00000,0.00000,0.00000,0.00051,0.02019,0.00037,0.00005,0.00000,0.00000,0.03547,0.00008,0.00000,0.00000,0.01085,0.00035,0.00052,0.00029,0.00000,0.00000,0.00025,0.00000,0.00024,0.00000,0.02689,0.00000,0.00000,0.00837,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00688,0.00039,0.00002,0.00036,0.00000,0.00000,0.00000,0.00011,0.00000,0.00000,0.00116,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00222,0.00000,0.00000,0.00012,0.00042,0.00000,0.00467,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00810,0.00015
36,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00015,0.00000,0.00087,0.00000,0.00000,0.00003,0.00000,0.00223,0.04931,0.00389,0.00000,0.10714,0.00332,0.05893,0.00012,0.00000,0.00000,0.00000,0.01229,0.00540,0.01103,0.00000,0.03953,0.00000,0.00000,0.00000,0.13408,0.00056,0.00449,0.17532,0.00000,0.00000,0.04419,0.00000,0.00000,0.00000,0.02671,0.02229,0.00071,0.00182,0.00000,0.00000,0.00015,0.00064,0.00088,0.00000,0.01872,0.00000,0.00000,0.01933,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.03407,0.00134,0.00018,0.00002,0.00000,0.00000,0.00000,0.10417,0.00000,0.00000,0.00449,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06221,0.00000,0.00020,0.00041,0.00196,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00807,0.00000,0.03868,0.00000
39,0.00000,0.00001,0.00066,0.00000,0.00000,0.00000,0.00000,0.00026,0.00000,0.00122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03389,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00017,0.00000,0.00000,0.00154,0.00000,0.00008,0.00000,0.10401,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00061,0.00000,0.00000,0.00000,0.74406,0.00010,0.00000,0.00054,0.00000,0.10424,0.00000,0.00854,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.31848,0.00000,0.08213,0.00000,0.01309,0.00000,0.00000,0.02809,0.00000,0.00000,0.00001,0.00004,0.00000,0.00000,0.00000,0.00000,0.00002,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01436,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00005,0.06761,0.00000,0.00000,0.00000,0.00000,0.08520,0.17171,0.00000,0.00000,0.00000,0.00000,0.00000,0.03451,0.00000,0.00000,0.00000,0.02609,0.00000,0.00864,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00005,0.00000,0.00000,0.00000,0.02494,0.00000,0.00020,0.00000,0.00165,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.12026,0.00000,0.00000,0.00000,0.00000,0.00278,0.00000,0.00000
44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02461,0.00000,0.10582,0.00000,0.00854,0.00000,0.00000,0.00067,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00005,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.13976,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00016,0.00536,0.00000,0.00000,0.00000,0.00000,0.32650,0.07527,0.00000,0.00000,0.00000,0.00000,0.00000,0.03652,0.00000,0.00000,0.00000,0.04049,0.00000,0.00503,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00003,0.00000,0.00000,0.00000,0.15759,0.00000,0.00018,0.00000,0.00254,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06494,0.00000,0.00000,0.00000,0.00000,0.00586,0.00000,0.00000
46,0.00000,0.00001,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.00047,0.00000,0.14523,0.00002,0.06191,0.00000,0.05223,0.00000,0.00000,0.01550,0.00000,0.00000,0.00004,0.00048,0.00000,0.00008,0.00000,0.00017,0.00258,0.00022,0.00000,0.00000,0.00000,0.00038,0.00000,0.00001,0.00414,0.00000,0.00942,0.00000,0.00000,0.00004,0.00000,0.00178,0.00000,0.00000,0.00018,0.01710,0.24597,0.00000,0.00003,0.00000,0.00000,0.01861,0.13619,0.00000,0.00000,0.00000,0.00000,0.00000,0.01399,0.00000,0.00000,0.00000,0.01162,0.00000,0.00564,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00040,0.00000,0.00000,0.00000,0.04998,0.00000,0.00020,0.00000,0.00249,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19361,0.00582,0.00059,0.00013,0.00001,0.00237,0.00000,0.00000
47,0.00000,0.00001,0.00000,0.00063,0.00000,0.00000,0.00000,0.00000,0.00028,0.00000,0.08646,0.00008,0.19439,0.00000,0.14343,0.00000,0.00000,0.00074,0.00000,0.00000,0.00019,0.00570,0.00004,0.00147,0.00000,0.00218,0.00151,0.00003,0.00000,0.00000,0.00000,0.00213,0.00000,0.00005,0.00375,0.00000,0.00383,0.00000,0.00000,0.00019,0.00001,0.00140,0.00000,0.00000,0.00000,0.17048,0.07490,0.00000,0.00018,0.00000,0.00000,0.03710,0.12907,0.00000,0.00000,0.00000,0.00000,0.00000,0.00021,0.00000,0.00004,0.00000,0.00088,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00002,0.00001,0.00000,0.00000,0.00000,0.02733,0.00000,0.00002,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09060,0.01904,0.00054,0.00056,0.00001,0.00019,0.00000,0.00000
51,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00061,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07103,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.06221,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00209,0.00027,0.00000,0.00018,0.00000,0.00000,0.00000,0.09098,0.00000,0.00000,0.00009,0.17307,0.00000,0.01585,0.00000,0.00592,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.18004,0.00000,0.00045,0.00000,0.00000,0.00000,0.00003,0.00000,0.09738,0.00000,0.12980,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00334,0.00000,0.00000,0.00000,0.00000,0.16663,0.00000,0.00000
52,0.00009,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00102,0.00000,0.19367,0.00000,0.00000,0.02670,0.00000,0.00701,0.00439,0.00002,0.00000,0.00000,0.00027,0.01408,0.00000,0.00000,0.00000,0.00003,0.02590,0.12194,0.00002,0.00004,0.00036,0.00000,0.00000,0.00000,0.00010,0.26952,0.00275,0.00023,0.00000,0.00000,0.18382,0.00019,0.00000,0.00000,0.08186,0.01654,0.00010,0.00223,0.00000,0.00000,0.00284,0.00000,0.00160,0.00000,0.00599,0.00000,0.00000,0.00731,0.00000,0.00000,0.00000,0.00000,0.00098,0.00000,0.00413,0.00100,0.00023,0.00209,0.00000,0.00000,0.00000,0.00060,0.00000,0.00000,0.00150,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00134,0.00000,0.00002,0.00467,0.00027,0.00000,0.00120,0.00000,0.00000,0.00000,0.00000,0.00020,0.00000,0.00279,0.00830
53,0.00000,0.00000,0.00000,0.00000,0.00134,0.00004,0.00000,0.00000,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99802,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.23083,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.74648,0.00000,0.00000,0.00000,0.00000,0.02257,0.00000,0.00000,0.00000,0.00000,0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00032,0.00000,0.00000,0.00000,0.00019,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.05948,0.00000,0.00000,0.09199,0.03114,0.01994,0.00148,0.00000,0.00000,0.00000,0.00014,0.00000,0.00000,0.00000,0.00000,0.00332,0.00000,0.00000,0.54199,0.12483,0.00282,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.06923,0.00098,0.00000,0.00000,0.05210,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00015,0.00000,0.00014,0.00001,0.00000,0.10934,0.00004,0.00000,0.00031,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05825,0.00209,0.00032,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00251,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00357,0.00000,0.00187,0.00000,0.00000,0.00000,0.00001,0.00104,0.00019,0.00000,0.00123,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02282,0.00013,0.00004,0.02200,0.30956,0.00000,0.12506,0.00000,0.00000,0.00000,0.00000,0.03871,0.00000,0.00000,0.00000,0.00064,0.00000,0.00000,0.00008,0.00000,0.00001,0.00065,0.02158,0.27749,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
