id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.02938,0.00000,0.00000,0.00369,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.01103,0.94949,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00004,0.00000,0.00000,0.00000,0.00007,0.00037,0.00000,0.00000,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00065,0.00000,0.00000,0.00181,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00001,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00107,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00215,0.00000
36,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00038,0.00000,0.00183,0.00000,0.00000,0.00002,0.00000,0.00308,0.09155,0.00163,0.00000,0.03571,0.00258,0.02554,0.00009,0.00000,0.00000,0.00000,0.01142,0.00535,0.01656,0.00000,0.09700,0.00000,0.00000,0.00000,0.06396,0.00038,0.00388,0.11382,0.00000,0.00000,0.02607,0.00000,0.00000,0.00000,0.06251,0.05434,0.00144,0.00779,0.00000,0.00000,0.00146,0.00234,0.00630,0.00000,0.01628,0.00000,0.00000,0.04104,0.00000,0.00000,0.00000,0.00000,0.00010,0.00000,0.04269,0.00334,0.00032,0.00001,0.00000,0.00002,0.00000,0.14320,0.00000,0.00000,0.00666,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.07439,0.00000,0.00129,0.00358,0.00405,0.00000,0.00014,0.00000,0.00000,0.00000,0.00000,0.00112,0.00000,0.02471,0.00001
39,0.00000,0.00057,0.00379,0.00438,0.00002,0.00011,0.00055,0.00491,0.00037,0.01812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00292,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.11914,0.00015,0.00000,0.00000,0.00000,0.00000,0.00120,0.00000,0.00000,0.00108,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00146,0.00000,0.00000,0.00028,0.00154,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.02815,0.00001,0.00002,0.00000,0.00000,0.00096,0.00000,0.00064,0.00000,0.05792,0.00000,0.00219,0.00454,0.00000,0.00000,0.00004,0.00159,0.03485,0.00000,0.00000,0.00000,0.60145,0.00007,0.00000,0.00024,0.00000,0.10533,0.00001,0.00095,0.00001,0.00000,0.00034,0.00004,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.46934,0.00000,0.03142,0.00000,0.00035,0.00000,0.00000,0.13884,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.25243,0.00000,0.00000,0.00000,0.00000,0.00062,0.05588,0.00000,0.00000,0.00000,0.00000,0.00000,0.00030,0.00000,0.00000,0.00000,0.00080,0.00000,0.00075,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00005,0.00000,0.00007,0.00000,0.00014,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04841,0.00000,0.00000,0.00000,0.00000,0.00017,0.00000,0.00000
44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03128,0.00000,0.05022,0.00000,0.05089,0.00000,0.00000,0.00010,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00025,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05181,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00103,0.00238,0.00000,0.00000,0.00000,0.00000,0.28768,0.09804,0.00000,0.00000,0.00000,0.00000,0.00000,0.00080,0.00000,0.00000,0.00000,0.00557,0.00000,0.00059,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.37922,0.00000,0.00001,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03987,0.00000,0.00000,0.00000,0.00000,0.00012,0.00000,0.00000
46,0.00000,0.00000,0.00000,0.00015,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.43392,0.00000,0.03179,0.00000,0.00134,0.00000,0.00000,0.06724,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00094,0.00001,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00043,0.00000,0.00015,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.00244,0.39456,0.00000,0.00000,0.00000,0.00000,0.00248,0.03709,0.00000,0.00001,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00009,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00045,0.00000,0.00001,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02441,0.00215,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000
47,0.00000,0.00001,0.00000,0.00462,0.00000,0.00000,0.00000,0.00000,0.00014,0.00000,0.00378,0.00000,0.04552,0.00000,0.00342,0.00000,0.00000,0.00381,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00001,0.00060,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00003,0.00000,0.00022,0.00000,0.00000,0.00000,0.00000,0.00020,0.00000,0.00000,0.00000,0.81537,0.10704,0.00000,0.00001,0.00000,0.00000,0.00024,0.00569,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00416,0.00501,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
51,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05933,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00870,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00153,0.00013,0.00000,0.00026,0.00000,0.00000,0.00000,0.10402,0.00000,0.00000,0.00041,0.18835,0.00000,0.07656,0.00000,0.00830,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.28178,0.00000,0.00016,0.00000,0.00000,0.00000,0.00002,0.00000,0.06499,0.00000,0.07499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00045,0.00000,0.00000,0.00000,0.00000,0.12998,0.00000,0.00000
52,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.54552,0.00000,0.00000,0.00479,0.00000,0.00025,0.00448,0.00000,0.00000,0.00000,0.00000,0.00038,0.00000,0.00000,0.00000,0.00002,0.00782,0.05952,0.00003,0.00005,0.00108,0.00000,0.00000,0.00000,0.00001,0.02084,0.00221,0.00006,0.00000,0.00000,0.12856,0.00033,0.00000,0.00000,0.06543,0.00353,0.00004,0.00098,0.00000,0.00000,0.00494,0.00003,0.01252,0.00000,0.00184,0.00000,0.00000,0.01785,0.00000,0.00000,0.00000,0.00000,0.00467,0.00000,0.00246,0.00067,0.00052,0.00934,0.00000,0.00001,0.00000,0.00206,0.00000,0.00000,0.00036,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00044,0.00000,0.00001,0.08648,0.00007,0.00000,0.00052,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00172,0.00700
53,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.99985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01102,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.98777,0.00000,0.00000,0.00000,0.00000,0.00115,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00021,0.02667,0.00000,0.00000,0.04058,0.19079,0.01751,0.00013,0.00000,0.00000,0.00000,0.00039,0.00000,0.00000,0.00000,0.00000,0.00029,0.00000,0.00000,0.51825,0.02707,0.00003,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16719,0.00086,0.00001,0.00000,0.00988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
62,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.95594,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.04401,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
