id,Acer_Capillipes,Acer_Circinatum,Acer_Mono,Acer_Opalus,Acer_Palmatum,Acer_Pictum,Acer_Platanoids,Acer_Rubrum,Acer_Rufinerve,Acer_Saccharinum,Alnus_Cordata,Alnus_Maximowiczii,Alnus_Rubra,Alnus_Sieboldiana,Alnus_Viridis,Arundinaria_Simonii,Betula_Austrosinensis,Betula_Pendula,Callicarpa_Bodinieri,Castanea_Sativa,Celtis_Koraiensis,Cercis_Siliquastrum,Cornus_Chinensis,Cornus_Controversa,Cornus_Macrophylla,Cotinus_Coggygria,Crataegus_Monogyna,Cytisus_Battandieri,Eucalyptus_Glaucescens,Eucalyptus_Neglecta,Eucalyptus_Urnigera,Fagus_Sylvatica,Ginkgo_Biloba,Ilex_Aquifolium,Ilex_Cornuta,Liquidambar_Styraciflua,Liriodendron_Tulipifera,Lithocarpus_Cleistocarpus,Lithocarpus_Edulis,Magnolia_Heptapeta,Magnolia_Salicifolia,Morus_Nigra,Olea_Europaea,Phildelphus,Populus_Adenopoda,Populus_Grandidentata,Populus_Nigra,Prunus_Avium,Prunus_X_Shmittii,Pterocarya_Stenoptera,Quercus_Afares,Quercus_Agrifolia,Quercus_Alnifolia,Quercus_Brantii,Quercus_Canariensis,Quercus_Castaneifolia,Quercus_Cerris,Quercus_Chrysolepis,Quercus_Coccifera,Quercus_Coccinea,Quercus_Crassifolia,Quercus_Crassipes,Quercus_Dolicholepis,Quercus_Ellipsoidalis,Quercus_Greggii,Quercus_Hartwissiana,Quercus_Ilex,Quercus_Imbricaria,Quercus_Infectoria_sub,Quercus_Kewensis,Quercus_Nigra,Quercus_Palustris,Quercus_Phellos,Quercus_Phillyraeoides,Quercus_Pontica,Quercus_Pubescens,Quercus_Pyrenaica,Quercus_Rhysophylla,Quercus_Rubra,Quercus_Semecarpifolia,Quercus_Shumardii,Quercus_Suber,Quercus_Texana,Quercus_Trojana,Quercus_Variabilis,Quercus_Vulcanica,Quercus_x_Hispanica,Quercus_x_Turneri,Rhododendron_x_Russellianum,Salix_Fragilis,Salix_Intergra,Sorbus_Aria,Tilia_Oliveri,Tilia_Platyphyllos,Tilia_Tomentosa,Ulmus_Bergmanniana,Viburnum_Tinus,Viburnum_x_Rhytidophylloides,Zelkova_Serrata
33,0.00035,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01169,0.00000,0.11371,0.00000,0.00000,0.03494,0.00000,0.00025,0.01202,0.00677,0.00000,0.01467,0.00830,0.05614,0.00198,0.00000,0.00000,0.00000,0.01718,0.18730,0.01565,0.00000,0.03921,0.00000,0.00000,0.00000,0.03067,0.01230,0.03620,0.03070,0.00002,0.00000,0.14312,0.00238,0.00000,0.00000,0.00987,0.03945,0.00018,0.00466,0.00000,0.00000,0.00007,0.00006,0.00014,0.00000,0.02257,0.00000,0.00000,0.02573,0.00000,0.00000,0.00000,0.00000,0.00009,0.00000,0.01315,0.00322,0.00014,0.00009,0.00000,0.00000,0.00000,0.04411,0.00000,0.00000,0.00064,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01403,0.00000,0.00002,0.00014,0.00049,0.00000,0.00013,0.00000,0.00000,0.00001,0.00000,0.02816,0.00000,0.01699,0.00031
36,0.00066,0.00000,0.00044,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00023,0.00000,0.07288,0.00000,0.00000,0.00153,0.00000,0.00099,0.08925,0.00025,0.00000,0.00373,0.00011,0.00742,0.00002,0.00000,0.00000,0.00000,0.00120,0.00763,0.00324,0.00000,0.03773,0.00000,0.00000,0.00000,0.00431,0.00413,0.00054,0.01123,0.00000,0.00000,0.03595,0.00098,0.00000,0.00000,0.09130,0.21893,0.00001,0.04634,0.00000,0.00000,0.00040,0.00161,0.00119,0.00000,0.00376,0.00000,0.00000,0.00572,0.00000,0.00000,0.00000,0.00000,0.00025,0.00000,0.00260,0.01054,0.00318,0.00107,0.00000,0.00000,0.00000,0.29555,0.00000,0.00000,0.00058,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.01504,0.00000,0.00053,0.00252,0.00008,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00478,0.00000,0.00028,0.00929
39,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00023,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00786,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00000,0.00000,0.00067,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00000,0.00000,0.00000,0.99059,0.00000,0.00000,0.00000,0.00000,0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
41,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00017,0.00000,0.19895,0.00000,0.02861,0.00000,0.05149,0.00000,0.00000,0.14332,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00009,0.00015,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19043,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.02955,0.14711,0.00000,0.00000,0.00000,0.00000,0.07845,0.08408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00038,0.00000,0.00000,0.00000,0.00438,0.00000,0.00090,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004,0.00000,0.00001,0.00000,0.00000,0.00000,0.00537,0.00000,0.00040,0.00000,0.00047,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03385,0.00048,0.00000,0.00000,0.00000,0.00122,0.00000,0.00000
44,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.13048,0.00000,0.10812,0.00000,0.07621,0.00000,0.00000,0.00224,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09670,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00134,0.01121,0.00000,0.00000,0.00000,0.00000,0.21822,0.16862,0.00000,0.00000,0.00000,0.00000,0.00000,0.00052,0.00000,0.00000,0.00000,0.00492,0.00000,0.00078,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00000,0.08449,0.00000,0.00004,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09581,0.00001,0.00000,0.00000,0.00000,0.00015,0.00000,0.00000
46,0.00000,0.00036,0.00000,0.00139,0.00002,0.00000,0.00012,0.00049,0.00259,0.00002,0.01005,0.00000,0.00074,0.00000,0.00228,0.00000,0.00000,0.29411,0.00000,0.00000,0.00001,0.00001,0.00000,0.00000,0.00000,0.00000,0.06156,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00823,0.00001,0.01130,0.00000,0.00000,0.00000,0.00000,0.00167,0.00000,0.00000,0.00001,0.15999,0.40556,0.00000,0.00000,0.00000,0.00000,0.00374,0.00356,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00005,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00014,0.00000,0.00000,0.00000,0.00045,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00084,0.03062,0.00001,0.00001,0.00000,0.00001,0.00000,0.00000
47,0.00000,0.00001,0.00000,0.00725,0.00000,0.00000,0.00000,0.00008,0.01347,0.00000,0.03977,0.00012,0.01452,0.00000,0.04501,0.00000,0.00000,0.00650,0.00000,0.00000,0.00015,0.00022,0.00000,0.00021,0.00000,0.00025,0.00117,0.00000,0.00000,0.00000,0.00000,0.00022,0.00000,0.00005,0.00018,0.00000,0.01155,0.00000,0.00000,0.00001,0.00000,0.00549,0.00000,0.00000,0.00003,0.54984,0.22635,0.00000,0.00000,0.00000,0.00000,0.00637,0.01909,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00367,0.04528,0.00028,0.00037,0.00000,0.00000,0.00000,0.00000
51,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00011,0.00000,0.00000,0.00000,0.00000,0.00013,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.14500,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00926,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00008,0.00000,0.00000,0.00000,0.00002,0.00000,0.00000,0.00000,0.00000,0.00023,0.00026,0.00000,0.00020,0.00000,0.00000,0.00000,0.05170,0.00000,0.00000,0.00093,0.10849,0.00000,0.06620,0.00000,0.01529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.19343,0.00000,0.00003,0.00000,0.00000,0.00000,0.00001,0.00000,0.12602,0.00000,0.14600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00142,0.00000,0.00000,0.00000,0.00000,0.13513,0.00000,0.00000
52,0.01028,0.00000,0.00005,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00016,0.00000,0.54333,0.00000,0.00000,0.01250,0.00000,0.00043,0.01484,0.00000,0.00000,0.00000,0.00000,0.00049,0.00000,0.00000,0.00000,0.00000,0.00010,0.00211,0.00001,0.00000,0.00033,0.00000,0.00000,0.00000,0.00001,0.01307,0.00009,0.00002,0.00000,0.00000,0.01190,0.00203,0.00000,0.00000,0.08187,0.05024,0.00000,0.03283,0.00000,0.00000,0.00810,0.00010,0.00347,0.00000,0.00009,0.00000,0.00000,0.00035,0.00000,0.00000,0.00000,0.00000,0.01023,0.00001,0.00009,0.00471,0.00343,0.00865,0.00000,0.00000,0.00000,0.00114,0.00000,0.00000,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00014,0.00000,0.00013,0.01801,0.00006,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00057,0.00000,0.00000,0.16393
53,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
57,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.30689,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.65999,0.00000,0.00000,0.00000,0.00000,0.03304,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00007,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
59,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00003,0.00000,0.00000,0.00000,0.00000,0.00000,0.00244,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00718,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00013,0.03521,0.00000,0.00000,0.12224,0.11735,0.08705,0.00059,0.00000,0.00000,0.00000,0.00024,0.00000,0.00000,0.00000,0.00000,0.00584,0.00000,0.00000,0.37985,0.09141,0.00274,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00002,0.07978,0.03673,0.00000,0.00000,0.03110,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00004
62,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00184,0.00000,0.00000,0.00021,0.00000,0.12973,0.01239,0.00000,0.00000,0.00016,0.00000,0.00185,0.00000,0.00000,0.00000,0.00021,0.03299,0.01825,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.03530,0.04049,0.00000,0.00040,0.00000,0.00000,0.00278,0.00000,0.00000,0.00000,0.08871,0.00028,0.00717,0.00006,0.00000,0.00000,0.00002,0.00026,0.00074,0.00000,0.10780,0.00000,0.00000,0.00001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.09035,0.00045,0.00153,0.00092,0.00000,0.00114,0.00000,0.00043,0.00000,0.00000,0.21631,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.10952,0.00000,0.00013,0.00276,0.09305,0.00021,0.00003,0.00000,0.00000,0.00000,0.00000,0.00018,0.00000,0.00000,0.00134
